"V01.00.000"
"$_Languages"
"10(1) Espagnol (traditionnel)";"12(1) Français (France)";"9(2) Anglais (Royaume-Uni)";"513(1) Key"
"Controle Boite a Cames Plateau
Modif 04/04/2008 : suppression de l'interverrouillage pour ME.CPOS a 1

Rotative jig area sensor box check
4/4/08 modification: ME.CPOS at 1 interlock is deleted
*ODIL_ID:1937_46*
";"Controle Boite a Cames Plateau
Modif 04/04/2008 : suppression de l'interverrouillage pour ME.CPOS a 1

Rotative jig area sensor box check
4/4/08 modification: ME.CPOS at 1 interlock is deleted
*ODIL_ID:1937_46*
";"Controle Boite a Cames Plateau
Modif 04/04/2008 : suppression de l'interverrouillage pour ME.CPOS a 1

Rotative jig area sensor box check
4/4/08 modification: ME.CPOS at 1 interlock is deleted
*ODIL_ID:1937_46*
";""
"Defaut Controle Boite a Cames Plateau

Rotative jig area sensor box check fault
*ODIL_ID:1937_47*
";"Defaut Controle Boite a Cames Plateau

Rotative jig area sensor box check fault
*ODIL_ID:1937_47*
";"Defaut Controle Boite a Cames Plateau

Rotative jig area sensor box check fault
*ODIL_ID:1937_47*
";""
"Memoire Defaut Surcourse Avant Plateau

Rotative jig forwards overtravel fault memory
*ODIL_ID:1937_48*
";"Memoire Defaut Surcourse Avant Plateau

Rotative jig forwards overtravel fault memory
*ODIL_ID:1937_48*
";"Memoire Defaut Surcourse Avant Plateau

Rotative jig forwards overtravel fault memory
*ODIL_ID:1937_48*
";""
"Memoire Defaut Surcourse Recul Plateau

Rotative jig backwards overtravel fault memory
*ODIL_ID:1937_49*
";"Memoire Defaut Surcourse Recul Plateau

Rotative jig backwards overtravel fault memory
*ODIL_ID:1937_49*
";"Memoire Defaut Surcourse Recul Plateau

Rotative jig backwards overtravel fault memory
*ODIL_ID:1937_49*
";""
"Memoire Defaut Disjoncteurs et Thermique Petite Vitesse Moteur Plateau

Rotative jig motor low speed thermal and circuit breakers fault memory
*ODIL_ID:1937_50*
";"Memoire Defaut Disjoncteurs et Thermique Petite Vitesse Moteur Plateau

Rotative jig motor low speed thermal and circuit breakers fault memory
*ODIL_ID:1937_50*
";"Memoire Defaut Disjoncteurs et Thermique Petite Vitesse Moteur Plateau

Rotative jig motor low speed thermal and circuit breakers fault memory
*ODIL_ID:1937_50*
";""
"Activation de la sortie defaut

FAULT OUTPUT DEFINITION
Fault ouptup set
*ODIL_ID:1937_51*
";"Activation de la sortie defaut

FAULT OUTPUT DEFINITION
Fault ouptup set
*ODIL_ID:1937_51*
";"Activation de la sortie defaut

FAULT OUTPUT DEFINITION
Fault ouptup set
*ODIL_ID:1937_51*
";""
"(Defaut Plateau General)

DIAGNOSIS WORD TABLE WRITING
Main rotative jig fault
*ODIL_ID:1937_52*
";"(Defaut Plateau General)

DIAGNOSIS WORD TABLE WRITING
Main rotative jig fault
*ODIL_ID:1937_52*
";"(Defaut Plateau General)

DIAGNOSIS WORD TABLE WRITING
Main rotative jig fault
*ODIL_ID:1937_52*
";""
"NE PAS MODIFIER NUMERO STANDARD

Fault number for IHMP function : 60.
Do not modifiy, the number is standard
*ODIL_ID:1937_53*
";"NE PAS MODIFIER NUMERO STANDARD

Fault number for IHMP function : 60.
Do not modifiy, the number is standard
*ODIL_ID:1937_53*
";"NE PAS MODIFIER NUMERO STANDARD

Fault number for IHMP function : 60.
Do not modifiy, the number is standard
*ODIL_ID:1937_53*
";""
"mise a zero du code de defaut

Fault code number : reset
*ODIL_ID:1937_54*
";"mise a zero du code de defaut

Fault code number : reset
*ODIL_ID:1937_54*
";"mise a zero du code de defaut

Fault code number : reset
*ODIL_ID:1937_54*
";""
"Diagnostic : Mot [2] x0 Code des Defauts = Defaut Disjoncteurs Moteur Plateau

Diagnosis : Word [2] x0 fault code = Rotative jig motor circuit breakers fault
*ODIL_ID:1937_55*
";"Diagnostic : Mot [2] x0 Code des Defauts = Defaut Disjoncteurs Moteur Plateau

Diagnosis : Word [2] x0 fault code = Rotative jig motor circuit breakers fault
*ODIL_ID:1937_55*
";"Diagnostic : Mot [2] x0 Code des Defauts = Defaut Disjoncteurs Moteur Plateau

Diagnosis : Word [2] x0 fault code = Rotative jig motor circuit breakers fault
*ODIL_ID:1937_55*
";""
"Diagnostic : Mot [2] x1 Code des Defauts = Defaut Thermique Petite Vitesse
Moteur

Diagnosis : Word [2] x1 fault code = Rotative jig motor low speed thermal fault
*ODIL_ID:1937_56*
";"Diagnostic : Mot [2] x1 Code des Defauts = Defaut Thermique Petite Vitesse
Moteur

Diagnosis : Word [2] x1 fault code = Rotative jig motor low speed thermal fault
*ODIL_ID:1937_56*
";"Diagnostic : Mot [2] x1 Code des Defauts = Defaut Thermique Petite Vitesse
Moteur

Diagnosis : Word [2] x1 fault code = Rotative jig motor low speed thermal fault
*ODIL_ID:1937_56*
";""
"Diagnostic : Mot [2] x2 Code des Defauts = Defaut Disjoncteurs Freins Moteur
Plateau

Diagnosis : Word [2] x2 fault code = Rotative jig motor brake circuit breakers
fault
*ODIL_ID:1937_57*
";"Diagnostic : Mot [2] x2 Code des Defauts = Defaut Disjoncteurs Freins Moteur
Plateau

Diagnosis : Word [2] x2 fault code = Rotative jig motor brake circuit breakers
fault
*ODIL_ID:1937_57*
";"Diagnostic : Mot [2] x2 Code des Defauts = Defaut Disjoncteurs Freins Moteur
Plateau

Diagnosis : Word [2] x2 fault code = Rotative jig motor brake circuit breakers
fault
*ODIL_ID:1937_57*
";""
"Diagnostic : Mot [2] x3 Code de Defauts = Defaut Depassement Temps de Rotation
Plateau

Diagnosis : Word [2] x3 fault code = Jig rotation timeout fault
*ODIL_ID:1937_58*
";"Diagnostic : Mot [2] x3 Code de Defauts = Defaut Depassement Temps de Rotation
Plateau

Diagnosis : Word [2] x3 fault code = Jig rotation timeout fault
*ODIL_ID:1937_58*
";"Diagnostic : Mot [2] x3 Code de Defauts = Defaut Depassement Temps de Rotation
Plateau

Diagnosis : Word [2] x3 fault code = Jig rotation timeout fault
*ODIL_ID:1937_58*
";""
"Diagnostic : Mot [2] x4 Code de Defauts = Defaut Capteurs Zone Position Plateau

Diagnosis : Word [2] x4 fault code = Rotative jig position sensor fault
*ODIL_ID:1937_59*
";"Diagnostic : Mot [2] x4 Code de Defauts = Defaut Capteurs Zone Position Plateau

Diagnosis : Word [2] x4 fault code = Rotative jig position sensor fault
*ODIL_ID:1937_59*
";"Diagnostic : Mot [2] x4 Code de Defauts = Defaut Capteurs Zone Position Plateau

Diagnosis : Word [2] x4 fault code = Rotative jig position sensor fault
*ODIL_ID:1937_59*
";""
"Diagnostic : Mot [2] x5 Code de Defauts = Defaut Boite a Cames Plateau

Diagnosis : Word [2] x5 fault code = Rotative jig area sensor box fault
*ODIL_ID:1937_60*
";"Diagnostic : Mot [2] x5 Code de Defauts = Defaut Boite a Cames Plateau

Diagnosis : Word [2] x5 fault code = Rotative jig area sensor box fault
*ODIL_ID:1937_60*
";"Diagnostic : Mot [2] x5 Code de Defauts = Defaut Boite a Cames Plateau

Diagnosis : Word [2] x5 fault code = Rotative jig area sensor box fault
*ODIL_ID:1937_60*
";""
"Diagnostic : Mot [2] x6 Code de Defauts = Defaut Surcourse Avant

Diagnosis : Word [2] x6 fault code = Forwards overtravel fault
*ODIL_ID:1937_61*
";"Diagnostic : Mot [2] x6 Code de Defauts = Defaut Surcourse Avant

Diagnosis : Word [2] x6 fault code = Forwards overtravel fault
*ODIL_ID:1937_61*
";"Diagnostic : Mot [2] x6 Code de Defauts = Defaut Surcourse Avant

Diagnosis : Word [2] x6 fault code = Forwards overtravel fault
*ODIL_ID:1937_61*
";""
"Diagnostic : Mot [2] x7 Code de Defauts = Defaut Surcourse Recul

Diagnosis : Word [2] x7 fault code = Backwards overtravel fault
*ODIL_ID:1937_62*
";"Diagnostic : Mot [2] x7 Code de Defauts = Defaut Surcourse Recul

Diagnosis : Word [2] x7 fault code = Backwards overtravel fault
*ODIL_ID:1937_62*
";"Diagnostic : Mot [2] x7 Code de Defauts = Defaut Surcourse Recul

Diagnosis : Word [2] x7 fault code = Backwards overtravel fault
*ODIL_ID:1937_62*
";""
"Filtrage des informations de position des montages

Jigs position information filtering
*ODIL_ID:1937_63*
";"Filtrage des informations de position des montages

Jigs position information filtering
*ODIL_ID:1937_63*
";"Filtrage des informations de position des montages

Jigs position information filtering
*ODIL_ID:1937_63*
";""
"Diagnosis : Word [3] Rotative jig position status
*ODIL_ID:1937_64*
";"Diagnosis : Word [3] Rotative jig position status
*ODIL_ID:1937_64*
";"Diagnosis : Word [3] Rotative jig position status
*ODIL_ID:1937_64*
";""
"Diagnosis : Word [3] Rotative jig position status
*ODIL_ID:1937_65*
";"Diagnosis : Word [3] Rotative jig position status
*ODIL_ID:1937_65*
";"Diagnosis : Word [3] Rotative jig position status
*ODIL_ID:1937_65*
";""
"Diagnosis : Word [3] Rotative jig position status
*ODIL_ID:1937_66*
";"Diagnosis : Word [3] Rotative jig position status
*ODIL_ID:1937_66*
";"Diagnosis : Word [3] Rotative jig position status
*ODIL_ID:1937_66*
";""
"Diagnosis : Word [3] Rotative jig position status
*ODIL_ID:1937_67*
";"Diagnosis : Word [3] Rotative jig position status
*ODIL_ID:1937_67*
";"Diagnosis : Word [3] Rotative jig position status
*ODIL_ID:1937_67*
";""
"Diagnostic : Mot [4] x0 Informations =  Memoire Sens Pivotement

Diagnosis : Word [4] x0 Data = Rotation direction memory
*ODIL_ID:1937_68*
";"Diagnostic : Mot [4] x0 Informations =  Memoire Sens Pivotement

Diagnosis : Word [4] x0 Data = Rotation direction memory
*ODIL_ID:1937_68*
";"Diagnostic : Mot [4] x0 Informations =  Memoire Sens Pivotement

Diagnosis : Word [4] x0 Data = Rotation direction memory
*ODIL_ID:1937_68*
";""
"Diagnostic : Mot [4] x2 Informations =  Memoire Fin de Rotation

Diagnosis : Word [4] x2 Data = End of rotation memory
*ODIL_ID:1937_69*
";"Diagnostic : Mot [4] x2 Informations =  Memoire Fin de Rotation

Diagnosis : Word [4] x2 Data = End of rotation memory
*ODIL_ID:1937_69*
";"Diagnostic : Mot [4] x2 Informations =  Memoire Fin de Rotation

Diagnosis : Word [4] x2 Data = End of rotation memory
*ODIL_ID:1937_69*
";""
"Diagnostic : Mot [4] x3 Informations = Perte Information Securite Mecanique

Diagnosis : Word [4] x3 Data = Mechanical safety lost information
*ODIL_ID:1937_70*
";"Diagnostic : Mot [4] x3 Informations = Perte Information Securite Mecanique

Diagnosis : Word [4] x3 Data = Mechanical safety lost information
*ODIL_ID:1937_70*
";"Diagnostic : Mot [4] x3 Informations = Perte Information Securite Mecanique

Diagnosis : Word [4] x3 Data = Mechanical safety lost information
*ODIL_ID:1937_70*
";""
"Diagnostic : Mot [4] x4 Informations =  Memoire En Rotation Plateau

Diagnosis : Word [4] x4 Data = Jig rotation in progress memory
*ODIL_ID:1937_71*
";"Diagnostic : Mot [4] x4 Informations =  Memoire En Rotation Plateau

Diagnosis : Word [4] x4 Data = Jig rotation in progress memory
*ODIL_ID:1937_71*
";"Diagnostic : Mot [4] x4 Informations =  Memoire En Rotation Plateau

Diagnosis : Word [4] x4 Data = Jig rotation in progress memory
*ODIL_ID:1937_71*
";""
"Rotative Jig position check area sensor Information
*ODIL_ID:1937_72*
";"Rotative Jig position check area sensor Information
*ODIL_ID:1937_72*
";"Rotative Jig position check area sensor Information
*ODIL_ID:1937_72*
";""
"High speed forwards stop area sensor check information
*ODIL_ID:1937_73*
";"High speed forwards stop area sensor check information
*ODIL_ID:1937_73*
";"High speed forwards stop area sensor check information
*ODIL_ID:1937_73*
";""
"High speed backwards stop area sensor check information
*ODIL_ID:1937_74*
";"High speed backwards stop area sensor check information
*ODIL_ID:1937_74*
";"High speed backwards stop area sensor check information
*ODIL_ID:1937_74*
";""
"Forwards overtravel area sensor check information
*ODIL_ID:1937_75*
";"Forwards overtravel area sensor check information
*ODIL_ID:1937_75*
";"Forwards overtravel area sensor check information
*ODIL_ID:1937_75*
";""
"Backwards overtravel area sensor check information
*ODIL_ID:1937_76*
";"Backwards overtravel area sensor check information
*ODIL_ID:1937_76*
";"Backwards overtravel area sensor check information
*ODIL_ID:1937_76*
";""
"Jig 1 in loading position - jig 1 zone check information
*ODIL_ID:1937_77*
";"Jig 1 in loading position - jig 1 zone check information
*ODIL_ID:1937_77*
";"Jig 1 in loading position - jig 1 zone check information
*ODIL_ID:1937_77*
";""
"Jig 2 in loading position - jig 2 zone check information
*ODIL_ID:1937_78*
";"Jig 2 in loading position - jig 2 zone check information
*ODIL_ID:1937_78*
";"Jig 2 in loading position - jig 2 zone check information
*ODIL_ID:1937_78*
";""
"Motor circuit breaker check information
*ODIL_ID:1937_79*
";"Motor circuit breaker check information
*ODIL_ID:1937_79*
";"Motor circuit breaker check information
*ODIL_ID:1937_79*
";""
"Low speed thermal check information
*ODIL_ID:1937_80*
";"Low speed thermal check information
*ODIL_ID:1937_80*
";"Low speed thermal check information
*ODIL_ID:1937_80*
";""
"Motor brake circuit breaker check information
*ODIL_ID:1937_81*
";"Motor brake circuit breaker check information
*ODIL_ID:1937_81*
";"Motor brake circuit breaker check information
*ODIL_ID:1937_81*
";""
"Timer for index incrementation
*ODIL_ID:1953_1*
";"Timer for index incrementation
*ODIL_ID:1953_1*
";"Timer for index incrementation
*ODIL_ID:1953_1*
";""
"Index incrementation
*ODIL_ID:1953_2*
";"Index incrementation
*ODIL_ID:1953_2*
";"Index incrementation
*ODIL_ID:1953_2*
";""
"AR1 registry save
*ODIL_ID:1953_3*
";"AR1 registry save
*ODIL_ID:1953_3*
";"AR1 registry save
*ODIL_ID:1953_3*
";""
"Copy of Group Number
*ODIL_ID:1953_4*
";"Copy of Group Number
*ODIL_ID:1953_4*
";"Copy of Group Number
*ODIL_ID:1953_4*
";""
"Indexation de la table formee par l'ensemble des mots d'entree
pour recopie des bits IA et IR dans la structure Seq

Copy of ADvance REturn informations
Table Input word indexing to copy the IA and IR bool in Seq structure
*ODIL_ID:1953_5*
";"Indexation de la table formee par l'ensemble des mots d'entree
pour recopie des bits IA et IR dans la structure Seq

Copy of ADvance REturn informations
Table Input word indexing to copy the IA and IR bool in Seq structure
*ODIL_ID:1953_5*
";"Indexation de la table formee par l'ensemble des mots d'entree
pour recopie des bits IA et IR dans la structure Seq

Copy of ADvance REturn informations
Table Input word indexing to copy the IA and IR bool in Seq structure
*ODIL_ID:1953_5*
";""
"Recopie de la Structure Seq dans l'octet de Poids Fort du mot de sortie du
robot

Robot word output update
Copy of Seq Structure to the most significant bit of the robot word output
*ODIL_ID:1953_6*
";"Recopie de la Structure Seq dans l'octet de Poids Fort du mot de sortie du
robot

Robot word output update
Copy of Seq Structure to the most significant bit of the robot word output
*ODIL_ID:1953_6*
";"Recopie de la Structure Seq dans l'octet de Poids Fort du mot de sortie du
robot

Robot word output update
Copy of Seq Structure to the most significant bit of the robot word output
*ODIL_ID:1953_6*
";""
"AR1 restore
*ODIL_ID:1953_7*
";"AR1 restore
*ODIL_ID:1953_7*
";"AR1 restore
*ODIL_ID:1953_7*
";""
"Extraction du code de commande manuelle (6 bits -> 0 a 63)
0 -> Pas de Mouvement
1, 3, 5 ... Recul
2, 4, 6 ... Avance

Mouvement request ( 3rd word of input)
Manual control code extraction ( 6 bools -> 0 to 63)
0 -> No mouvement
1, 3, 5 ... Return
2, 4, 6 ... Advance
*ODIL_ID:1953_8*
";"Extraction du code de commande manuelle (6 bits -> 0 a 63)
0 -> Pas de Mouvement
1, 3, 5 ... Recul
2, 4, 6 ... Avance

Mouvement request ( 3rd word of input)
Manual control code extraction ( 6 bools -> 0 to 63)
0 -> No mouvement
1, 3, 5 ... Return
2, 4, 6 ... Advance
*ODIL_ID:1953_8*
";"Extraction du code de commande manuelle (6 bits -> 0 a 63)
0 -> Pas de Mouvement
1, 3, 5 ... Recul
2, 4, 6 ... Avance

Mouvement request ( 3rd word of input)
Manual control code extraction ( 6 bools -> 0 to 63)
0 -> No mouvement
1, 3, 5 ... Return
2, 4, 6 ... Advance
*ODIL_ID:1953_8*
";""
"Seq 1 : Mvt 1 ou Mvt 2
Seq 2 : Mvt 3 ou Mvt 4
...

Conversion of mouvement number to sequence number
Sequence 1 : Mouvement 1 or 2
Sequence 2 : Mouvement 3 or 4
*ODIL_ID:1953_9*
";"Seq 1 : Mvt 1 ou Mvt 2
Seq 2 : Mvt 3 ou Mvt 4
...

Conversion of mouvement number to sequence number
Sequence 1 : Mouvement 1 or 2
Sequence 2 : Mouvement 3 or 4
*ODIL_ID:1953_9*
";"Seq 1 : Mvt 1 ou Mvt 2
Seq 2 : Mvt 3 ou Mvt 4
...

Conversion of mouvement number to sequence number
Sequence 1 : Mouvement 1 or 2
Sequence 2 : Mouvement 3 or 4
*ODIL_ID:1953_9*
";""
"Si le Robot est en mode MANU

Advance/ Return
If the robot is in manual Mode
*ODIL_ID:1953_10*
";"Si le Robot est en mode MANU

Advance/ Return
If the robot is in manual Mode
*ODIL_ID:1953_10*
";"Si le Robot est en mode MANU

Advance/ Return
If the robot is in manual Mode
*ODIL_ID:1953_10*
";""
